annee	valeur	age	indicateur	genre	pays
1961 	0.00031	Y19	DEATHRATE	F	NO
1960 	0.00042	Y19	DEATHRATE	F	NO
2012 	0.00027	Y19	DEATHRATE	F	PL
2011 	0.00028	Y19	DEATHRATE	F	PL
2010 	0.00021	Y19	DEATHRATE	F	PL
2009 	0.00027	Y19	DEATHRATE	F	PL
2008 	0.00028	Y19	DEATHRATE	F	PL
2007 	0.00029	Y19	DEATHRATE	F	PL
2006 	0.00025	Y19	DEATHRATE	F	PL
2005 	0.00032	Y19	DEATHRATE	F	PL
2004 	0.00024	Y19	DEATHRATE	F	PL
2003 	0.0003	Y19	DEATHRATE	F	PL
2002 	0.00026	Y19	DEATHRATE	F	PL
2001 	0.00031	Y19	DEATHRATE	F	PL
2000 	0.00029	Y19	DEATHRATE	F	PL
1999 	0.00037	Y19	DEATHRATE	F	PL
1998 	0.00034	Y19	DEATHRATE	F	PL
1997 	0.00033	Y19	DEATHRATE	F	PL
1996 	0.00033	Y19	DEATHRATE	F	PL
1995 	0.00035	Y19	DEATHRATE	F	PL
1994 	0.00039	Y19	DEATHRATE	F	PL
1993 	0.00046	Y19	DEATHRATE	F	PL
1992 	0.00043	Y19	DEATHRATE	F	PL
1991 	0.00045	Y19	DEATHRATE	F	PL
1990 	0.00033	Y19	DEATHRATE	F	PL
2012 	0.00021	Y19	DEATHRATE	F	PT
2011 	0.00026	Y19	DEATHRATE	F	PT
2010 	0.00019	Y19	DEATHRATE	F	PT
2009 	0.00028	Y19	DEATHRATE	F	PT
2008 	0.0003	Y19	DEATHRATE	F	PT
2007 	0.00017	Y19	DEATHRATE	F	PT
2006 	0.00026	Y19	DEATHRATE	F	PT
2005 	0.00025	Y19	DEATHRATE	F	PT
2004 	0.00024	Y19	DEATHRATE	F	PT
2003 	0.00034	Y19	DEATHRATE	F	PT
2002 	0.00032	Y19	DEATHRATE	F	PT
2001 	0.00036	Y19	DEATHRATE	F	PT
2000 	0.0004	Y19	DEATHRATE	F	PT
1999 	0.00034	Y19	DEATHRATE	F	PT
1998 	0.00038	Y19	DEATHRATE	F	PT
1997 	0.00041	Y19	DEATHRATE	F	PT
1996 	0.00052	Y19	DEATHRATE	F	PT
1995 	0.00043	Y19	DEATHRATE	F	PT
1994 	0.00041	Y19	DEATHRATE	F	PT
1993 	0.00039	Y19	DEATHRATE	F	PT
1992 	0.00046	Y19	DEATHRATE	F	PT
1991 	0.00052	Y19	DEATHRATE	F	PT
1990 	0.00044	Y19	DEATHRATE	F	PT
1989 	0.00054	Y19	DEATHRATE	F	PT
1988 	0.0004	Y19	DEATHRATE	F	PT
1987 	0.00067	Y19	DEATHRATE	F	PT
1986 	0.00057	Y19	DEATHRATE	F	PT
1985 	0.00053	Y19	DEATHRATE	F	PT
1984 	0.00052	Y19	DEATHRATE	F	PT
1983 	0.00052	Y19	DEATHRATE	F	PT
1982 	0.00053	Y19	DEATHRATE	F	PT
1981 	0.00048	Y19	DEATHRATE	F	PT
1980 	0.00084	Y19	DEATHRATE	F	PT
1979 	0.00058	Y19	DEATHRATE	F	PT
1978 	0.00056	Y19	DEATHRATE	F	PT
1977 	0.00071	Y19	DEATHRATE	F	PT
1976 	0.00066	Y19	DEATHRATE	F	PT
1975 	0.00061	Y19	DEATHRATE	F	PT
1974 	0.00063	Y19	DEATHRATE	F	PT
1973 	0.00054	Y19	DEATHRATE	F	PT
1972 	0.00051	Y19	DEATHRATE	F	PT
1971 	0.00046	Y19	DEATHRATE	F	PT
1970 	0.00055	Y19	DEATHRATE	F	PT
1969 	0.00044	Y19	DEATHRATE	F	PT
1968 	0.00066	Y19	DEATHRATE	F	PT
1967 	0.00069	Y19	DEATHRATE	F	PT
1966 	0.00049	Y19	DEATHRATE	F	PT
1965 	0.00071	Y19	DEATHRATE	F	PT
1964 	0.00063	Y19	DEATHRATE	F	PT
1963 	0.00063	Y19	DEATHRATE	F	PT
1962 	0.00062	Y19	DEATHRATE	F	PT
1961 	0.00084	Y19	DEATHRATE	F	PT
1960 	0.00069	Y19	DEATHRATE	F	PT
2012 	0.00027	Y19	DEATHRATE	F	RO
2011 	0.00034	Y19	DEATHRATE	F	RO
2010 	0.00036	Y19	DEATHRATE	F	RO
2009 	0.00034	Y19	DEATHRATE	F	RO
2008 	0.00056	Y19	DEATHRATE	F	RO
2007 	0.00037	Y19	DEATHRATE	F	RO
2006 	0.00042	Y19	DEATHRATE	F	RO
2005 	0.00039	Y19	DEATHRATE	F	RO
2004 	0.00044	Y19	DEATHRATE	F	RO
2003 	0.00044	Y19	DEATHRATE	F	RO
2002 	0.00043	Y19	DEATHRATE	F	RO
2001 	0.00032	Y19	DEATHRATE	F	RO
2000 	0.00042	Y19	DEATHRATE	F	RO
1999 	0.00055	Y19	DEATHRATE	F	RO
1998 	0.00054	Y19	DEATHRATE	F	RO
1997 	0.00058	Y19	DEATHRATE	F	RO
1996 	0.00046	Y19	DEATHRATE	F	RO
1995 	0.00047	Y19	DEATHRATE	F	RO
1994 	0.00046	Y19	DEATHRATE	F	RO
1993 	0.00049	Y19	DEATHRATE	F	RO
1992 	0.0006	Y19	DEATHRATE	F	RO
1991 	0.00054	Y19	DEATHRATE	F	RO
1990 	0.00061	Y19	DEATHRATE	F	RO
1989 	0.00067	Y19	DEATHRATE	F	RO
1988 	0.0007	Y19	DEATHRATE	F	RO
1987 	0.00067	Y19	DEATHRATE	F	RO
1986 	0.00061	Y19	DEATHRATE	F	RO
1985 	0.00052	Y19	DEATHRATE	F	RO
1984 	0.00071	Y19	DEATHRATE	F	RO
1983 	0.00065	Y19	DEATHRATE	F	RO
1982 	0.00059	Y19	DEATHRATE	F	RO
1981 	0.00062	Y19	DEATHRATE	F	RO
1980 	0.00066	Y19	DEATHRATE	F	RO
1979 	0.00059	Y19	DEATHRATE	F	RO
1978 	0.00066	Y19	DEATHRATE	F	RO
1977 	0.00083	Y19	DEATHRATE	F	RO
1976 	0.00059	Y19	DEATHRATE	F	RO
1975 	0.00071	Y19	DEATHRATE	F	RO
1974 	0.00064	Y19	DEATHRATE	F	RO
1973 	0.00061	Y19	DEATHRATE	F	RO
1972 	0.0008	Y19	DEATHRATE	F	RO
1971 	0.00074	Y19	DEATHRATE	F	RO
1970 	0.00073	Y19	DEATHRATE	F	RO
1969 	0.00072	Y19	DEATHRATE	F	RO
1968 	0.00077	Y19	DEATHRATE	F	RO
2012 	0.00022	Y19	DEATHRATE	F	RS
2011 	0.00032	Y19	DEATHRATE	F	RS
2010 	0.00026	Y19	DEATHRATE	F	RS
2009 	0.00028	Y19	DEATHRATE	F	RS
2008 	0.00023	Y19	DEATHRATE	F	RS
2007 	0.00019	Y19	DEATHRATE	F	RS
2006 	0.00021	Y19	DEATHRATE	F	RS
2005 	0.00029	Y19	DEATHRATE	F	RS
2004 	0.00028	Y19	DEATHRATE	F	RS
2003 	0.00032	Y19	DEATHRATE	F	RS
2002 	0.00024	Y19	DEATHRATE	F	RS
2001 	0.00042	Y19	DEATHRATE	F	RS
2000 	0.00036	Y19	DEATHRATE	F	RS
2009 	0.00069	Y19	DEATHRATE	F	RU
2008 	0.00067	Y19	DEATHRATE	F	RU
2007 	0.00079	Y19	DEATHRATE	F	RU
2006 	0.00074	Y19	DEATHRATE	F	RU
2012 	0.00014	Y19	DEATHRATE	F	SE
2011 	0.0002	Y19	DEATHRATE	F	SE
2010 	0.00017	Y19	DEATHRATE	F	SE
2009 	0.00019	Y19	DEATHRATE	F	SE
2008 	0.00023	Y19	DEATHRATE	F	SE
2007 	0.00024	Y19	DEATHRATE	F	SE
2006 	0.00029	Y19	DEATHRATE	F	SE
2005 	0.00024	Y19	DEATHRATE	F	SE
2004 	0.00033	Y19	DEATHRATE	F	SE
2003 	0.0003	Y19	DEATHRATE	F	SE
2002 	0.00055	Y19	DEATHRATE	F	SE
2001 	0.00032	Y19	DEATHRATE	F	SE
2000 	0.00032	Y19	DEATHRATE	F	SE
1999 	0.00032	Y19	DEATHRATE	F	SE
1998 	0.00018	Y19	DEATHRATE	F	SE
1997 	0.00023	Y19	DEATHRATE	F	SE
1996 	0.00022	Y19	DEATHRATE	F	SE
1995 	0.00031	Y19	DEATHRATE	F	SE
1994 	0.00029	Y19	DEATHRATE	F	SE
1993 	0.00027	Y19	DEATHRATE	F	SE
1992 	0.00027	Y19	DEATHRATE	F	SE
1991 	0.00019	Y19	DEATHRATE	F	SE
1990 	0.00032	Y19	DEATHRATE	F	SE
1989 	0.00024	Y19	DEATHRATE	F	SE
1988 	0.00031	Y19	DEATHRATE	F	SE
1987 	0.00031	Y19	DEATHRATE	F	SE
1986 	0.00037	Y19	DEATHRATE	F	SE
1985 	0.00048	Y19	DEATHRATE	F	SE
1984 	0.00031	Y19	DEATHRATE	F	SE
1983 	0.00029	Y19	DEATHRATE	F	SE
1982 	0.00036	Y19	DEATHRATE	F	SE
1981 	0.0006	Y19	DEATHRATE	F	SE
1980 	0.00029	Y19	DEATHRATE	F	SE
1979 	0.00035	Y19	DEATHRATE	F	SE
1978 	0.00042	Y19	DEATHRATE	F	SE
1977 	0.00038	Y19	DEATHRATE	F	SE
1976 	0.00049	Y19	DEATHRATE	F	SE
1975 	0.00039	Y19	DEATHRATE	F	SE
1974 	0.00047	Y19	DEATHRATE	F	SE
1973 	0.00039	Y19	DEATHRATE	F	SE
1972 	0.00031	Y19	DEATHRATE	F	SE
1971 	0.00049	Y19	DEATHRATE	F	SE
1970 	0.00044	Y19	DEATHRATE	F	SE
1969 	0.00058	Y19	DEATHRATE	F	SE
1968 	0.00051	Y19	DEATHRATE	F	SE
2012 	0.0005	Y19	DEATHRATE	F	SI
2011 	0.00029	Y19	DEATHRATE	F	SI
2010 	0.00027	Y19	DEATHRATE	F	SI
2009 	9e-05	Y19	DEATHRATE	F	SI
2008 	8e-05	Y19	DEATHRATE	F	SI
2007 	0.00032	Y19	DEATHRATE	F	SI
2006 	0.00048	Y19	DEATHRATE	F	SI
2005 	8e-05	Y19	DEATHRATE	F	SI
2004 	0.00047	Y19	DEATHRATE	F	SI
2003 	0.00068	Y19	DEATHRATE	F	SI
2002 	0.0003	Y19	DEATHRATE	F	SI
2001 	0.00022	Y19	DEATHRATE	F	SI
2000 	0.00048	Y19	DEATHRATE	F	SI
1999 	0.00048	Y19	DEATHRATE	F	SI
1998 	0.00062	Y19	DEATHRATE	F	SI
1997 	0.00028	Y19	DEATHRATE	F	SI
1996 	0.00041	Y19	DEATHRATE	F	SI
1995 	0.00041	Y19	DEATHRATE	F	SI
1994 	0.00049	Y19	DEATHRATE	F	SI
1993 	0.00035	Y19	DEATHRATE	F	SI
1992 	0.00098	Y19	DEATHRATE	F	SI
1991 	0.00021	Y19	DEATHRATE	F	SI
1990 	0.00029	Y19	DEATHRATE	F	SI
1989 	0.00036	Y19	DEATHRATE	F	SI
1988 	0.00036	Y19	DEATHRATE	F	SI
1987 	0.00103	Y19	DEATHRATE	F	SI
1986 	0.00033	Y19	DEATHRATE	F	SI
1985 	0.0004	Y19	DEATHRATE	F	SI
1984 	0.00027	Y19	DEATHRATE	F	SI
1983 	0.00063	Y19	DEATHRATE	F	SI
1982 	0.00063	Y19	DEATHRATE	F	SI
2012 	0.00025	Y19	DEATHRATE	F	SK
2011 	0.00022	Y19	DEATHRATE	F	SK
2010 	0.0004	Y19	DEATHRATE	F	SK
2009 	0.00034	Y19	DEATHRATE	F	SK
2008 	0.00026	Y19	DEATHRATE	F	SK
2007 	0.00015	Y19	DEATHRATE	F	SK
2006 	0.00019	Y19	DEATHRATE	F	SK
2005 	0.0004	Y19	DEATHRATE	F	SK
2004 	0.00018	Y19	DEATHRATE	F	SK
2003 	0.00039	Y19	DEATHRATE	F	SK
2002 	0.00037	Y19	DEATHRATE	F	SK
2001 	0.00034	Y19	DEATHRATE	F	SK
2000 	0.00043	Y19	DEATHRATE	F	SK
1999 	0.0002	Y19	DEATHRATE	F	SK
1998 	0.00034	Y19	DEATHRATE	F	SK
1997 	0.00034	Y19	DEATHRATE	F	SK
1996 	0.00024	Y19	DEATHRATE	F	SK
1995 	0.00035	Y19	DEATHRATE	F	SK
1994 	0.00044	Y19	DEATHRATE	F	SK
1993 	0.00022	Y19	DEATHRATE	F	SK
1992 	0.00028	Y19	DEATHRATE	F	SK
1991 	0.00037	Y19	DEATHRATE	F	SK
1990 	0.0005	Y19	DEATHRATE	F	SK
1989 	0.00051	Y19	DEATHRATE	F	SK
1988 	0.00036	Y19	DEATHRATE	F	SK
1987 	0.00031	Y19	DEATHRATE	F	SK
1986 	0.00043	Y19	DEATHRATE	F	SK
1985 	0.00036	Y19	DEATHRATE	F	SK
1984 	0.0003	Y19	DEATHRATE	F	SK
1983 	0.00037	Y19	DEATHRATE	F	SK
1982 	0.00035	Y19	DEATHRATE	F	SK
1981 	0.00056	Y19	DEATHRATE	F	SK
1980 	0.00042	Y19	DEATHRATE	F	SK
1979 	0.00064	Y19	DEATHRATE	F	SK
1978 	0.00041	Y19	DEATHRATE	F	SK
1977 	0.00046	Y19	DEATHRATE	F	SK
1976 	0.0006	Y19	DEATHRATE	F	SK
1975 	0.00033	Y19	DEATHRATE	F	SK
1974 	0.00035	Y19	DEATHRATE	F	SK
1973 	0.00058	Y19	DEATHRATE	F	SK
1972 	0.00038	Y19	DEATHRATE	F	SK
1971 	0.00041	Y19	DEATHRATE	F	SK
1970 	0.00057	Y19	DEATHRATE	F	SK
1969 	0.00034	Y19	DEATHRATE	F	SK
1968 	0.00046	Y19	DEATHRATE	F	SK
1967 	0.00026	Y19	DEATHRATE	F	SK
1966 	0.00059	Y19	DEATHRATE	F	SK
1965 	0.00043	Y19	DEATHRATE	F	SK
1964 	0.00053	Y19	DEATHRATE	F	SK
1963 	0.00059	Y19	DEATHRATE	F	SK
1962 	0.00045	Y19	DEATHRATE	F	SK
1961 	0.00048	Y19	DEATHRATE	F	SK
1960 	0.00042	Y19	DEATHRATE	F	SK
2012 	0.00037	Y19	DEATHRATE	F	TR
2011 	0.00038	Y19	DEATHRATE	F	TR
2010 	0.00033	Y19	DEATHRATE	F	TR
2009 	0.00037	Y19	DEATHRATE	F	TR
2012 	0.00037	Y19	DEATHRATE	F	UA
2011 	0.00042	Y19	DEATHRATE	F	UA
2010 	0.00041	Y19	DEATHRATE	F	UA
2008 	0.00054	Y19	DEATHRATE	F	UA
2007 	0.00056	Y19	DEATHRATE	F	UA
2006 	0.00053	Y19	DEATHRATE	F	UA
2012 	0.00018	Y19	DEATHRATE	F	UK
2011 	0.0002	Y19	DEATHRATE	F	UK
2010 	0.00021	Y19	DEATHRATE	F	UK
2009 	0.00021	Y19	DEATHRATE	F	UK
2008 	0.00025	Y19	DEATHRATE	F	UK
2007 	0.00025	Y19	DEATHRATE	F	UK
2006 	0.00024	Y19	DEATHRATE	F	UK
2005 	0.00027	Y19	DEATHRATE	F	UK
2004 	0.00031	Y19	DEATHRATE	F	UK
2003 	0.00029	Y19	DEATHRATE	F	UK
2002 	0.00031	Y19	DEATHRATE	F	UK
2001 	0.00026	Y19	DEATHRATE	F	UK
2000 	0.00031	Y19	DEATHRATE	F	UK
1999 	0.00033	Y19	DEATHRATE	F	UK
1998 	0.00029	Y19	DEATHRATE	F	UK
1997 	0.00029	Y19	DEATHRATE	F	UK
1996 	0.00034	Y19	DEATHRATE	F	UK
1995 	0.00029	Y19	DEATHRATE	F	UK
1994 	0.00031	Y19	DEATHRATE	F	UK
1993 	0.00031	Y19	DEATHRATE	F	UK
2009 	0.00034	Y02	DEATHRATE	F	AM
2008 	0.00029	Y02	DEATHRATE	F	AM
2007 	0.00041	Y02	DEATHRATE	F	AM
2006 	0.00066	Y02	DEATHRATE	F	AM
2012 	0.00013	Y02	DEATHRATE	F	AT
2011 	0.00013	Y02	DEATHRATE	F	AT
2010 	0.00016	Y02	DEATHRATE	F	AT
2009 	0.00023	Y02	DEATHRATE	F	AT
2008 	0.00015	Y02	DEATHRATE	F	AT
2007 	8e-05	Y02	DEATHRATE	F	AT
2006 	0.00018	Y02	DEATHRATE	F	AT
2005 	0.00026	Y02	DEATHRATE	F	AT
2004 	8e-05	Y02	DEATHRATE	F	AT
2003 	0.00029	Y02	DEATHRATE	F	AT
2002 	8e-05	Y02	DEATHRATE	F	AT
2001 	0.00028	Y02	DEATHRATE	F	AT
2000 	0.00022	Y02	DEATHRATE	F	AT
1999 	5e-05	Y02	DEATHRATE	F	AT
1998 	0.00025	Y02	DEATHRATE	F	AT
1997 	0.00027	Y02	DEATHRATE	F	AT
1996 	0.00024	Y02	DEATHRATE	F	AT
1995 	0.00037	Y02	DEATHRATE	F	AT
1994 	0.00043	Y02	DEATHRATE	F	AT
1993 	0.00017	Y02	DEATHRATE	F	AT
1992 	0.00031	Y02	DEATHRATE	F	AT
1991 	0.0005	Y02	DEATHRATE	F	AT
1990 	0.0003	Y02	DEATHRATE	F	AT
1989 	0.00033	Y02	DEATHRATE	F	AT
1988 	0.00035	Y02	DEATHRATE	F	AT
1987 	0.00035	Y02	DEATHRATE	F	AT
1986 	0.00043	Y02	DEATHRATE	F	AT
1985 	0.00069	Y02	DEATHRATE	F	AT
1984 	0.00057	Y02	DEATHRATE	F	AT
1983 	0.00036	Y02	DEATHRATE	F	AT
1982 	0.00044	Y02	DEATHRATE	F	AT
1981 	0.00049	Y02	DEATHRATE	F	AT
1980 	0.00064	Y02	DEATHRATE	F	AT
1979 	0.00063	Y02	DEATHRATE	F	AT
1978 	0.00063	Y02	DEATHRATE	F	AT
1977 	0.00055	Y02	DEATHRATE	F	AT
1976 	0.0008	Y02	DEATHRATE	F	AT
1975 	0.00071	Y02	DEATHRATE	F	AT
1974 	0.00081	Y02	DEATHRATE	F	AT
1973 	0.00064	Y02	DEATHRATE	F	AT
1972 	0.00068	Y02	DEATHRATE	F	AT
1971 	0.00082	Y02	DEATHRATE	F	AT
1970 	0.00088	Y02	DEATHRATE	F	AT
2012 	0.00071	Y02	DEATHRATE	F	AZ
2010 	0.00081	Y02	DEATHRATE	F	AZ
2009 	0.00089	Y02	DEATHRATE	F	AZ
2008 	0.00065	Y02	DEATHRATE	F	AZ
2007 	0.00098	Y02	DEATHRATE	F	AZ
2006 	0.0012	Y02	DEATHRATE	F	AZ
2012 	0.00022	Y02	DEATHRATE	F	BE
2011 	0.00016	Y02	DEATHRATE	F	BE
2010 	0.0001	Y02	DEATHRATE	F	BE
2009 	0.00018	Y02	DEATHRATE	F	BE
2008 	0.0002	Y02	DEATHRATE	F	BE
2007 	0.00021	Y02	DEATHRATE	F	BE
2006 	0.00018	Y02	DEATHRATE	F	BE
2005 	0.00032	Y02	DEATHRATE	F	BE
2004 	0.00025	Y02	DEATHRATE	F	BE
2003 	0.0003	Y02	DEATHRATE	F	BE
2002 	0.0002	Y02	DEATHRATE	F	BE
2001 	0.00034	Y02	DEATHRATE	F	BE
2000 	0.00019	Y02	DEATHRATE	F	BE
1999 	0.00011	Y02	DEATHRATE	F	BE
1998 	0.00035	Y02	DEATHRATE	F	BE
1997 	0.00025	Y02	DEATHRATE	F	BE
1996 	0.00019	Y02	DEATHRATE	F	BE
1995 	0.00035	Y02	DEATHRATE	F	BE
1994 	0.00032	Y02	DEATHRATE	F	BE
1993 	0.00024	Y02	DEATHRATE	F	BE
1992 	0.0003	Y02	DEATHRATE	F	BE
1991 	0.00022	Y02	DEATHRATE	F	BE
1990 	0.00034	Y02	DEATHRATE	F	BE
1989 	0.00024	Y02	DEATHRATE	F	BE
1988 	0.00046	Y02	DEATHRATE	F	BE
1987 	0.00036	Y02	DEATHRATE	F	BE
1986 	0.0003	Y02	DEATHRATE	F	BE
1985 	0.00031	Y02	DEATHRATE	F	BE
1984 	0.00054	Y02	DEATHRATE	F	BE
1983 	0.00046	Y02	DEATHRATE	F	BE
1982 	0.00047	Y02	DEATHRATE	F	BE
1981 	0.00047	Y02	DEATHRATE	F	BE
1980 	0.00056	Y02	DEATHRATE	F	BE
1979 	0.00072	Y02	DEATHRATE	F	BE
1978 	0.00045	Y02	DEATHRATE	F	BE
1977 	0.00058	Y02	DEATHRATE	F	BE
1976 	0.00065	Y02	DEATHRATE	F	BE
1975 	0.00059	Y02	DEATHRATE	F	BE
1974 	0.00063	Y02	DEATHRATE	F	BE
1973 	0.00079	Y02	DEATHRATE	F	BE
1972 	0.00082	Y02	DEATHRATE	F	BE
1971 	0.0008	Y02	DEATHRATE	F	BE
1970 	0.00094	Y02	DEATHRATE	F	BE
1969 	0.00091	Y02	DEATHRATE	F	BE
1968 	0.0007	Y02	DEATHRATE	F	BE
1967 	0.00075	Y02	DEATHRATE	F	BE
1966 	0.00074	Y02	DEATHRATE	F	BE
1965 	0.00069	Y02	DEATHRATE	F	BE
1964 	0.00084	Y02	DEATHRATE	F	BE
1963 	0.00076	Y02	DEATHRATE	F	BE
1962 	0.00095	Y02	DEATHRATE	F	BE
1961 	0.00087	Y02	DEATHRATE	F	BE
1960 	0.001	Y02	DEATHRATE	F	BE
2012 	0.0004	Y02	DEATHRATE	F	BG
2011 	0.00029	Y02	DEATHRATE	F	BG
2010 	0.00039	Y02	DEATHRATE	F	BG
2009 	0.00055	Y02	DEATHRATE	F	BG
2008 	0.00034	Y02	DEATHRATE	F	BG
2007 	0.00053	Y02	DEATHRATE	F	BG
2006 	0.00048	Y02	DEATHRATE	F	BG
2005 	0.0004	Y02	DEATHRATE	F	BG
2004 	0.00062	Y02	DEATHRATE	F	BG
2003 	0.00052	Y02	DEATHRATE	F	BG
2002 	0.00058	Y02	DEATHRATE	F	BG
2001 	0.00052	Y02	DEATHRATE	F	BG
2000 	0.00061	Y02	DEATHRATE	F	BG
1999 	0.00068	Y02	DEATHRATE	F	BG
1998 	0.0009	Y02	DEATHRATE	F	BG
1997 	0.00101	Y02	DEATHRATE	F	BG
1996 	0.00081	Y02	DEATHRATE	F	BG
1995 	0.00082	Y02	DEATHRATE	F	BG
1994 	0.00063	Y02	DEATHRATE	F	BG
1993 	0.00068	Y02	DEATHRATE	F	BG
1992 	0.00081	Y02	DEATHRATE	F	BG
1991 	0.00091	Y02	DEATHRATE	F	BG
1990 	0.00073	Y02	DEATHRATE	F	BG
1989 	0.00089	Y02	DEATHRATE	F	BG
1988 	0.00086	Y02	DEATHRATE	F	BG
1987 	0.00087	Y02	DEATHRATE	F	BG
1986 	0.0009	Y02	DEATHRATE	F	BG
1985 	0.00087	Y02	DEATHRATE	F	BG
1984 	0.00102	Y02	DEATHRATE	F	BG
1983 	0.00102	Y02	DEATHRATE	F	BG
1982 	0.0009	Y02	DEATHRATE	F	BG
1981 	0.00086	Y02	DEATHRATE	F	BG
1980 	0.00119	Y02	DEATHRATE	F	BG
1979 	0.00091	Y02	DEATHRATE	F	BG
1978 	0.00094	Y02	DEATHRATE	F	BG
1977 	0.00084	Y02	DEATHRATE	F	BG
1976 	0.00113	Y02	DEATHRATE	F	BG
1975 	0.00122	Y02	DEATHRATE	F	BG
1974 	0.00074	Y02	DEATHRATE	F	BG
1973 	0.00087	Y02	DEATHRATE	F	BG
1972 	0.00094	Y02	DEATHRATE	F	BG
1971 	0.0009	Y02	DEATHRATE	F	BG
1970 	0.00096	Y02	DEATHRATE	F	BG
1969 	0.00107	Y02	DEATHRATE	F	BG
1968 	0.00082	Y02	DEATHRATE	F	BG
1967 	0.00132	Y02	DEATHRATE	F	BG
1966 	0.00128	Y02	DEATHRATE	F	BG
1965 	0.0012	Y02	DEATHRATE	F	BG
1964 	0.00183	Y02	DEATHRATE	F	BG
1963 	0.00182	Y02	DEATHRATE	F	BG
1962 	0.00162	Y02	DEATHRATE	F	BG
1961 	0.002	Y02	DEATHRATE	F	BG
1960 	0.00226	Y02	DEATHRATE	F	BG
2012 	0.00011	Y02	DEATHRATE	F	BY
2011 	0.00025	Y02	DEATHRATE	F	BY
2012 	5e-05	Y02	DEATHRATE	F	CH
2011 	0.00018	Y02	DEATHRATE	F	CH
2010 	0.00019	Y02	DEATHRATE	F	CH
2009 	0.00016	Y02	DEATHRATE	F	CH
2008 	0.00011	Y02	DEATHRATE	F	CH
2007 	0.00014	Y02	DEATHRATE	F	CH
2006 	8e-05	Y02	DEATHRATE	F	CH
2005 	9e-05	Y02	DEATHRATE	F	CH
2004 	0.00017	Y02	DEATHRATE	F	CH
2003 	0.00025	Y02	DEATHRATE	F	CH
2002 	8e-05	Y02	DEATHRATE	F	CH
2001 	0.00019	Y02	DEATHRATE	F	CH
2000 	0.00018	Y02	DEATHRATE	F	CH
1999 	0.00018	Y02	DEATHRATE	F	CH
1998 	0.00023	Y02	DEATHRATE	F	CH
1997 	0.00015	Y02	DEATHRATE	F	CH
1996 	0.00035	Y02	DEATHRATE	F	CH
1995 	0.00017	Y02	DEATHRATE	F	CH
1994 	0.00043	Y02	DEATHRATE	F	CH
1993 	0.00029	Y02	DEATHRATE	F	CH
1992 	0.00035	Y02	DEATHRATE	F	CH
1991 	0.00061	Y02	DEATHRATE	F	CH
1990 	0.00024	Y02	DEATHRATE	F	CH
1989 	0.00022	Y02	DEATHRATE	F	CH
1988 	0.00025	Y02	DEATHRATE	F	CH
1987 	0.00039	Y02	DEATHRATE	F	CH
1986 	0.00056	Y02	DEATHRATE	F	CH
1985 	0.00053	Y02	DEATHRATE	F	CH
1984 	0.00053	Y02	DEATHRATE	F	CH
1983 	0.00031	Y02	DEATHRATE	F	CH
1982 	0.00031	Y02	DEATHRATE	F	CH
1981 	0.00017	Y02	DEATHRATE	F	CH
1980 	0.00035	Y02	DEATHRATE	F	CH
1979 	0.00049	Y02	DEATHRATE	F	CH
1978 	0.00071	Y02	DEATHRATE	F	CH
1977 	0.00036	Y02	DEATHRATE	F	CH
1976 	0.00073	Y02	DEATHRATE	F	CH
1975 	0.00056	Y02	DEATHRATE	F	CH
1974 	0.0006	Y02	DEATHRATE	F	CH
1973 	0.00051	Y02	DEATHRATE	F	CH
1972 	0.00071	Y02	DEATHRATE	F	CH
1971 	0.00077	Y02	DEATHRATE	F	CH
1970 	0.00057	Y02	DEATHRATE	F	CH
1969 	0.0007	Y02	DEATHRATE	F	CH
1968 	0.00083	Y02	DEATHRATE	F	CH
1967 	0.0008	Y02	DEATHRATE	F	CH
1966 	0.0007	Y02	DEATHRATE	F	CH
1965 	0.00069	Y02	DEATHRATE	F	CH
1964 	0.00078	Y02	DEATHRATE	F	CH
1963 	0.00072	Y02	DEATHRATE	F	CH
1962 	0.00091	Y02	DEATHRATE	F	CH
1961 	0.00089	Y02	DEATHRATE	F	CH
1960 	0.00152	Y02	DEATHRATE	F	CH
2012 	0.0	Y02	DEATHRATE	F	CY
2011 	0.0	Y02	DEATHRATE	F	CY
