index	nb_urls	delimit_hash	geo	text	nb_symbols	annee	delimit_mention	nb_extended_entities	text_mention	id_str	nb_user_photos	nb_user_mentions	type_extended_entities	created_at	lang	retweet_count	nb_hashtags	favorite_count	text_hashtags
778665664680718336	0	, 101, 112		Bratt pit et Angelina jolie ça me choque tellement on dirais c'est ma mère et mon père qui divorcent #Brangelina	0	2016		0		778665664680718336	0	0	[]	Wed Sep 21 18:42:16 +0000 2016	fr	0	1	0	, Brangelina
778665872764395522	0	, 113, 124		Keith Lamont Scott à été abattue par la police de Charlotte et ça a provoqué un nuit d'émeute mais le divorce de #Brangelina c'est au dessus	0	2016		0		778665872764395522	0	0	[]	Wed Sep 21 18:43:05 +0000 2016	fr	1	1	2	, Brangelina
778666110837194752	0	, 12, 23		Franchement #Brangelina je m'en fous un peu ! 😲	0	2016		0		778666110837194752	0	0	[]	Wed Sep 21 18:44:02 +0000 2016	fr	0	1	0	, Brangelina
778666906492559360	1	, 27, 38		J'aurais dû appeler mon EP #Brangelina, la promo se serait faites toute seule! https://t.co/5jzIUWLFhQ	0	2016		0		778666906492559360	0	0	[]	Wed Sep 21 18:47:12 +0000 2016	fr	0	1	0	, Brangelina
778667830132834305	0	, 96, 107		J'espère qu'on n'aura pas droit à une rediffusion de Mr et Mrs Smith pour la soirée hommage aux #Brangelina	0	2016		0		778667830132834305	0	0	[]	Wed Sep 21 18:50:52 +0000 2016	fr	0	1	0	, Brangelina
778668104759083009	0	, 0, 11, 97, 104		#Brangelina Le divorce d'Angelina et de Brad a l'effet d'une bombe. Daech prêt à le revendiquer. #people 😏	0	2016		0		778668104759083009	0	0	[]	Wed Sep 21 18:51:57 +0000 2016	fr	0	2	0	, Brangelina, people
778668549057482752	1	, 26, 37		Moi devant vos tweets sur #Brangelina https://t.co/K134KUV5qa	0	2016		0		778668549057482752	0	0	[]	Wed Sep 21 18:53:43 +0000 2016	fr	0	1	1	, Brangelina
778668560134578177	1	, 42, 53, 62, 75		C'est la chose la plus triste au monde 😭  #Brangelina devient #angelinabrad 😭  https://t.co/jQ1fALSa1W	0	2016		0		778668560134578177	0	0	[]	Wed Sep 21 18:53:46 +0000 2016	fr	0	2	0	, Brangelina, angelinabrad
778668600496386048	0	, 33, 44		Je soupçonne Jennifer Aniston... #Brangelina https://t.co/2NNfpi6Aki	0	2016		1		778668600496386048	1	0	['photo']	Wed Sep 21 18:53:55 +0000 2016	fr	49	1	34	, Brangelina
778668684206276608	1	, 49, 60		"Et vous monsieur, que pensez-vous de la rupture #Brangelina ?" https://t.co/BkE9cjlsQj	0	2016		0		778668684206276608	0	0	[]	Wed Sep 21 18:54:15 +0000 2016	fr	0	1	1	, Brangelina
778669386970308610	0	, 44, 55		J'crois plus en l'amour c mor ça m'a saoulé #Brangelina	0	2016		0		778669386970308610	0	0	[]	Wed Sep 21 18:57:03 +0000 2016	fr	0	1	1	, Brangelina
778669797215182848	0	, 28, 39		"La presse qui ose tout ;) 

#Brangelina 

(Image via @cuneytozdemir) https://t.co/w4wWmnyKsp"	0	2016	, 53, 67	1	, cuneytozdemir	778669797215182848	1	1	['photo']	Wed Sep 21 18:58:41 +0000 2016	fr	0	1	0	, Brangelina
778670235675222016	1	, 39, 50		Nouveau GIF ! On le test sur l'affaire #Brangelina :) https://t.co/mkXyY9fXnT	0	2016		0		778670235675222016	0	0	[]	Wed Sep 21 19:00:25 +0000 2016	fr	0	1	1	, Brangelina
778670637615284225	0	, 44, 55		Regarder Mr et Mrs Smith pour se consoler 😔 #Brangelina	0	2016		0		778670637615284225	0	0	[]	Wed Sep 21 19:02:01 +0000 2016	fr	0	1	1	, Brangelina
778671748988473344	1	, 0, 11		"#BrAngelina pas beaucoup d'intérêt!
C'est un des signes de l'apocalypse ça! https://t.co/gbOvx1Cn8O"	0	2016		0		778671748988473344	0	0	[]	Wed Sep 21 19:06:26 +0000 2016	fr	0	1	0	, BrAngelina
778672296139583489	0	, 105, 113, 114, 125, 126, 140		Tu as trompé et jeté ta meuf pour une autre, que tu as épousé? Le karma te rattrape et te fait regretter #LeKarma #Brangelina #ReflechisBien	0	2016		0		778672296139583489	0	0	[]	Wed Sep 21 19:08:37 +0000 2016	fr	0	3	0	, LeKarma, Brangelina, ReflechisBien
778672317463465984	2	, 69, 80, 81, 90, 91, 105, 106, 116		"Brad pitt &amp; Angelina jolie, c'est finit.
https://t.co/51HRPwqu5W
#brangelina
#bradpitt #angelinajolie #tshirtdef… https://t.co/0iAYQf3bku"	0	2016		0		778672317463465984	0	0	[]	Wed Sep 21 19:08:42 +0000 2016	fr	0	4	0	, brangelina, bradpitt, angelinajolie, tshirtdef
778673597132918784	1	, 39, 50, 51, 63		Et pendant ce temps,  Jennifer Aniston #Brangelina #Brangelexit https://t.co/CW4dMlfzO6	0	2016		0		778673597132918784	0	0	[]	Wed Sep 21 19:13:47 +0000 2016	fr	0	2	0	, Brangelina, Brangelexit
778675715571060737	1	, 12, 22, 23, 34		Ça s'est du #marketing #Brangelina 😂🙌🏼 https://t.co/owAh7cTVV2	0	2016		0		778675715571060737	0	0	[]	Wed Sep 21 19:22:12 +0000 2016	fr	0	2	2	, marketing, Brangelina
778675826304974848	1	, 46, 64		BRANGELINA C´EST FINI https://t.co/hCQuipLtOW #BrangelinaBreakup https://t.co/ZufQtLuNt0	0	2016		1		778675826304974848	1	0	['photo']	Wed Sep 21 19:22:38 +0000 2016	fr	0	1	0	, BrangelinaBreakup
778675916184707072	0	, 0, 11		"#Brangelina
Je démens formellement que ma relation avec Angelina soit à l'origine de sa séparation avec Brad Pitt"	0	2016		0		778675916184707072	0	0	[]	Wed Sep 21 19:23:00 +0000 2016	fr	0	1	0	, Brangelina
778675975458549760	0	, 115, 126		Je suis la seule à en avoir rien à faire de la rupture de Brad Pitt et Angelina Jolie ? Ça m'indifère totalement ! #Brangelina	0	2016		0		778675975458549760	0	0	[]	Wed Sep 21 19:23:14 +0000 2016	fr	0	1	0	, Brangelina
778675991044583425	0	, 91, 102		"Mais là, on va tu devoir séparer les statues de cire d’Angelina et Brad au Musée Grévin?!?
#Brangelina"	0	2016		0		778675991044583425	0	0	[]	Wed Sep 21 19:23:18 +0000 2016	fr	0	1	0	, Brangelina
778676966270480385	0	, 23, 34		Mais calmez vous nan ? #Brangelina https://t.co/1ZDGOXnpA9	0	2016		2		778676966270480385	1	0	['photo', 'photo']	Wed Sep 21 19:27:10 +0000 2016	fr	1	1	2	, Brangelina
778677509663576065	0	, 7, 10, 41, 49, 50, 61		"Vu sur #FB , bonne chance pour elle. 😂😂😂
#Algérie #Brangelina https://t.co/Ie7omFqjZt"	0	2016		1		778677509663576065	1	0	['photo']	Wed Sep 21 19:29:20 +0000 2016	fr	1	3	3	, FB, Algérie, Brangelina
778677748030070790	0	, 24, 32, 36, 47, 55, 62, 83, 93		Le "sans transition" du #Gaulois au #Brangelina et les #Chirac now, les dealers de #CanalPlus ont ouvert une annexe chez Twitter ou quoi ?!	0	2016		0		778677748030070790	0	0	[]	Wed Sep 21 19:30:16 +0000 2016	fr	0	4	0	, Gaulois, Brangelina, Chirac, CanalPlus
778677776165416964	0	, 0, 11		#Brangelina on a l'explication https://t.co/pJmo0V8O39	0	2016		1		778677776165416964	1	0	['photo']	Wed Sep 21 19:30:23 +0000 2016	fr	0	1	0	, Brangelina
778678114826072065	0	, 117, 128		Manquerai plus qu'Angelina Jolie annonce qu'elle a une pneumonie, là les médias américains explosent litteralement ! #Brangelina	0	2016		0		778678114826072065	0	0	[]	Wed Sep 21 19:31:44 +0000 2016	fr	0	1	0	, Brangelina
778678222628106240	1	, 29, 40		Le feuilleton de l'automne : #Brangelina épisode 3 ! https://t.co/ocNgNQOoMO	0	2016		0		778678222628106240	0	0	[]	Wed Sep 21 19:32:10 +0000 2016	fr	0	1	0	, Brangelina
778678428677447680	0	, 87, 101, 102, 113, 114, 122		Avec le divorce de Brad et Angelina je garde espoir d'être un jour avec Angelina Jolie #FemmeParfaite #Brangelina #Divorce	0	2016		0		778678428677447680	0	0	[]	Wed Sep 21 19:32:59 +0000 2016	fr	0	3	2	, FemmeParfaite, Brangelina, Divorce
778680231347400705	0	, 44, 55		En exclusivité la vrai raison du divorce de #Brangelina https://t.co/pCt8TUHqmX	0	2016		1		778680231347400705	1	0	['photo']	Wed Sep 21 19:40:08 +0000 2016	fr	20	1	5	, Brangelina
778681500447363074	0	, 91, 102		Les migrants,Trump,les violence policières aux States,le réchauffement climatique,la Syrie,#Brangelina ,décidément le monde part en couille.	0	2016		0		778681500447363074	0	0	[]	Wed Sep 21 19:45:11 +0000 2016	fr	0	1	1	, Brangelina
778682173578588160	1	, 0, 11		#Brangelina ils n'ont pas attendu la sortie du livre le 1er octobre ! on vous indique la pré-commande… https://t.co/pHb4T9FxX2	0	2016		0		778682173578588160	0	0	[]	Wed Sep 21 19:47:52 +0000 2016	fr	0	1	1	, Brangelina
778684985968517120	0	, 52, 63		Désolée mais moi je ne suis pas triste du tout pour #Brangelina, on appelle ça le karma. 🤘🏼 pour Jennifer Aniston.	0	2016		0		778684985968517120	0	0	[]	Wed Sep 21 19:59:02 +0000 2016	fr	0	1	4	, Brangelina
778685050413916160	0	, 65, 76		"serge le mytho! faut peut etre le croire maintenant !! 
@Bloques #Brangelina https://t.co/kXBMLjosIR"	0	2016	, 56, 64	1	, Bloques	778685050413916160	1	1	['video']	Wed Sep 21 19:59:17 +0000 2016	fr	0	1	1	, Brangelina
778685377364099073	1	, 0, 11, 24, 29		#Brangelina c’est fini. #OVPL ça commence ! @SoMabrouk https://t.co/are1NRlWR3	0	2016	, 44, 54	0	, SoMabrouk	778685377364099073	0	1	[]	Wed Sep 21 20:00:35 +0000 2016	fr	5	2	12	, Brangelina, OVPL
778687397726826497	0	, 93, 102, 103, 117, 118, 129		"- Bonjour, je voudrais un chocolat chaud
- Ah, désolé Mme Jolie, pas d'Brad, pas d'chocolat.
#BradPitt #AngelinaJolie #Brangelina"	0	2016		0		778687397726826497	0	0	[]	Wed Sep 21 20:08:37 +0000 2016	fr	0	3	3	, BradPitt, AngelinaJolie, Brangelina
778689277802614784	1	, 0, 11, 59, 65		#Brangelina le nouveau buzz du ministère de l'intérieur du #Maroc pour vous faire oublier le scandale de la... https://t.co/SRwkxYWvcU	0	2016		0		778689277802614784	0	0	[]	Wed Sep 21 20:16:05 +0000 2016	fr	0	2	1	, Brangelina, Maroc
778689753788973057	0	, 59, 70		Quand même terrible cette une du @nypost sur la rupture de #brangelina avec Jennifer Aniston ! https://t.co/FReFhXMxB4	0	2016	, 33, 40	1	, nypost	778689753788973057	1	1	['photo']	Wed Sep 21 20:17:59 +0000 2016	fr	0	1	1	, brangelina
778691032779071490	1	, 0, 11, 13, 22		"#Brangelina 
#BradPitt : toutes les femmes de sa vie https://t.co/r9YYdTF31T https://t.co/USwB3jCYBp"	0	2016		1		778691032779071490	1	0	['photo']	Wed Sep 21 20:23:04 +0000 2016	fr	6	2	6	, Brangelina, BradPitt
778691237708648450	1	, 92, 103		Un mystérieux scooter immatriculé « M01 PR3S1D3NT » identifié devant la propriété du couple #Brangelina ... https://t.co/U0Sk60qyVd	0	2016		0		778691237708648450	0	0	[]	Wed Sep 21 20:23:53 +0000 2016	fr	1	1	2	, Brangelina
778691409343750144	1	, 43, 54		Pour ceux qui n'ont pas encore assez eu de #Brangelina https://t.co/kd0eQiTSHc	0	2016		0		778691409343750144	0	0	[]	Wed Sep 21 20:24:34 +0000 2016	fr	0	1	1	, Brangelina
778692355079610368	0	, 38, 49		Et sinon comment va Guillaume Canet ? #Brangelina	0	2016		0		778692355079610368	0	0	[]	Wed Sep 21 20:28:19 +0000 2016	fr	1	1	2	, Brangelina
778692357461905408	0	, 12, 23		"@ELLEfrance #Brangelina

C'est indécent 

Ses femmes.. alors qu'il divorce! Rien à battre merde"	0	2016	, 0, 11	0	, ELLEfrance	778692357461905408	0	1	[]	Wed Sep 21 20:28:20 +0000 2016	fr	0	1	2	, Brangelina
778694307611934720	1	, 0, 14, 74, 85		"#AngelinaJolie 
Ses plus belles histoires d’amour https://t.co/q1AkJrzqL2 #Brangelina https://t.co/22ISlUtITA"	0	2016		1		778694307611934720	1	0	['photo']	Wed Sep 21 20:36:05 +0000 2016	fr	5	2	11	, AngelinaJolie, Brangelina
778696186416893953	0	, 67, 78		Vous parlez tous de la fausse mort de chirac mais wsh le divorce d #Brangelina c 179405717193481837 fois + important!!	0	2016		0		778696186416893953	0	0	[]	Wed Sep 21 20:43:32 +0000 2016	fr	0	1	0	, Brangelina
778696321645420546	1	, 0, 11, 12, 21		#Brangelina #BradPitt Angie, je suis désolée que ça n'ait pas marché tous les 2😁😁😁 pffffff tu peux le garder, j'en… https://t.co/lgYTGtT2QW	0	2016		0		778696321645420546	0	0	[]	Wed Sep 21 20:44:05 +0000 2016	fr	0	2	1	, Brangelina, BradPitt
778698527346085888	1	, 7, 18, 19, 29, 30, 38, 39, 43		SAVAGE #brangelina #celebrity #nochill #smh https://t.co/dFQY76zYNO	0	2016		0		778698527346085888	0	0	[]	Wed Sep 21 20:52:51 +0000 2016	fr	0	4	0	, brangelina, celebrity, nochill, smh
778699800925442050	0	, 51, 62		Hé Beckham toi aussi t'attend quoi pour divorcer ? #Brangelina	0	2016		0		778699800925442050	0	0	[]	Wed Sep 21 20:57:54 +0000 2016	fr	0	1	3	, Brangelina
778699958534877188	1	, 50, 61		Triste constat sur l'impuissance onusienne. Reste #Brangelina https://t.co/EOISR5Mfj3	0	2016		0		778699958534877188	0	0	[]	Wed Sep 21 20:58:32 +0000 2016	fr	0	1	4	, Brangelina
778701032402530304	0	, 0, 11		"#Brangelina
Mais ca me fait le même effet que Depp/paradis"	0	2016		0		778701032402530304	0	0	[]	Wed Sep 21 21:02:48 +0000 2016	fr	0	1	0	, Brangelina
778702276726624260	0	, 0, 11, 109, 119		#Brangelina "Édition presque spéciale, j'ai dit presque parce qu'au fond on s'en fout, non ?" complètement ! #Quotidien	0	2016		0		778702276726624260	0	0	[]	Wed Sep 21 21:07:45 +0000 2016	fr	0	2	5	, Brangelina, Quotidien
778704190130429952	0	, 37, 48		Ont a une prétendante pour Brad Pitt #Brangelina https://t.co/0ognCEqFBK	0	2016		1		778704190130429952	1	0	['photo']	Wed Sep 21 21:15:21 +0000 2016	fr	0	1	0	, Brangelina
778707523629043712	1	, 0, 11		#Brangelina Adele dédie un concert à Angelina Jolie et Brad Pitt &gt; https://t.co/U8dCwN77cl https://t.co/AJMTAZAxUt	0	2016		1		778707523629043712	1	0	['photo']	Wed Sep 21 21:28:35 +0000 2016	fr	9	1	5	, Brangelina
778707711659683842	0	, 20, 31, 73, 79, 83, 92, 93, 110, 111, 132		Pourquoi la rupture #Brangelina fait elle plus de bruit que l' union de  #Bayer et #Monsanto #questionconoupas #cafaitfroiddansledos	0	2016		0		778707711659683842	0	0	[]	Wed Sep 21 21:29:20 +0000 2016	fr	5	5	2	, Brangelina, Bayer, Monsanto, questionconoupas, cafaitfroiddansledos
778707760284246017	0	, 47, 58, 66, 81		Quand ta mère de 87 ans te demande: C est quoi #Brangelina ?? 😂😂🤔 #IlEtaitUneFois ....	0	2016		0		778707760284246017	0	0	[]	Wed Sep 21 21:29:32 +0000 2016	fr	0	2	0	, Brangelina, IlEtaitUneFois
778710518005575680	0	, 55, 66		Ouais bon ça va, ca arrive à tout le monde de divorcer #Brangelina	0	2016		0		778710518005575680	0	0	[]	Wed Sep 21 21:40:29 +0000 2016	fr	0	1	0	, Brangelina
778711332166078465	1	, 99, 110		"Petit passage (mon tweet) dans le 19.45 d'@M6 concernant le divorce d'Angelina Jolie et Brad Pitt 
#Brangelina
&gt;… https://t.co/ExMBLDQZzJ"	0	2016	, 42, 45	0	, M6	778711332166078465	0	1	[]	Wed Sep 21 21:43:44 +0000 2016	fr	3	1	26	, Brangelina
778713603323027457	0	, 10, 17, 18, 29, 30, 47, 60, 66		Le fusoir #humour #Brangelina #DivorceJoliePitt @aymericaus #drole https://t.co/VJl8vY4n15	0	2016	, 48, 59	1	, aymericaus	778713603323027457	1	1	['photo']	Wed Sep 21 21:52:45 +0000 2016	fr	0	4	0	, humour, Brangelina, DivorceJoliePitt, drole
778716787848249344	0	, 40, 51, 102, 113, 114, 122, 123, 133		Nous qui auront pensé jusqu'au bout que #Brangelina était le couple qui devait finir comme les disney #Brangelina #Divorce #JoliePitt	0	2016		0		778716787848249344	0	0	[]	Wed Sep 21 22:05:24 +0000 2016	fr	0	4	0	, Brangelina, Brangelina, Divorce, JoliePitt
778716829497765888	0	, 30, 41, 42, 51, 52, 66, 74, 90		Voila la raison du divorce de #Brangelina #BradPitt #AngelinaJolie  c'est #JenniferAniston derriere tout ca 🤔 https://t.co/byHHztBOeN	0	2016		1		778716829497765888	1	0	['photo']	Wed Sep 21 22:05:34 +0000 2016	fr	0	4	0	, Brangelina, BradPitt, AngelinaJolie, JenniferAniston
778721375770914821	1	, 79, 90		L'hypocrisie Hollywoodienne. Les scènes se jouent et rejouent chez ces acteurs #Brangelina  https://t.co/az8Z88RihE	0	2016		0		778721375770914821	0	0	[]	Wed Sep 21 22:23:38 +0000 2016	fr	0	1	0	, Brangelina
778730844722597890	1	, 67, 78		Je savais pas qu'on pouvait faire de l'humour noir sur ce sujet. 😂 #Brangelina https://t.co/toGtgnGVjK	0	2016		0		778730844722597890	0	0	[]	Wed Sep 21 23:01:16 +0000 2016	fr	0	1	0	, Brangelina
778731085513363456	0	, 40, 51		A Jeniffer Aniston deve se estar a rir! #Brangelina	0	2016		0		778731085513363456	0	0	[]	Wed Sep 21 23:02:13 +0000 2016	fr	0	1	0	, Brangelina
778734279996026881	1	, 7, 18		Savage #Brangelina https://t.co/U9aDWX4Bvk	0	2016		0		778734279996026881	0	0	[]	Wed Sep 21 23:14:55 +0000 2016	fr	0	1	1	, Brangelina
778738402292142084	0	, 40, 51		Qu'est-ce qu'on s'en tape du divorce de #Brangelina 😒	0	2016		0		778738402292142084	0	0	[]	Wed Sep 21 23:31:18 +0000 2016	fr	0	1	1	, Brangelina
778739594720227328	1	, 11, 22		Divorce de #Brangelina : l'affaire Cotillard est fausse https://t.co/wcWTUZkDNE https://t.co/J0MHL6ygYt	0	2016		1		778739594720227328	1	0	['photo']	Wed Sep 21 23:36:02 +0000 2016	fr	0	1	0	, Brangelina
778743999452426241	0	, 0, 11		#Brangelina Brad BITE se batard il nous laisse Angelina maintenant qu'elle à  40 balais et 6 gamin	0	2016		0		778743999452426241	0	0	[]	Wed Sep 21 23:53:32 +0000 2016	fr	0	1	1	, Brangelina
778744740376301568	0	, 0, 16, 28, 39		"#MarionCotillard je t'aime 
#Brangelina https://t.co/jZLGA640FU"	0	2016		1		778744740376301568	1	0	['photo']	Wed Sep 21 23:56:29 +0000 2016	fr	0	2	0	, MarionCotillard, Brangelina
778747412768759808	0	, 103, 114		👪C'est quand même domage pour cette belle grande famille..💔mais bon la vie ne s'arrête pas pour autant #Brangelina  https://t.co/7NxLxNhkVp	0	2016		1		778747412768759808	1	0	['photo']	Thu Sep 22 00:07:06 +0000 2016	fr	0	1	0	, Brangelina
778747821625225217	0	, 0, 11		#Brangelina chacun sa vie.	0	2016		0		778747821625225217	0	0	[]	Thu Sep 22 00:08:43 +0000 2016	fr	0	1	0	, Brangelina
778753049204371461	1	, 0, 7, 43, 54		"#ALerte Marion Cotillard réagit au divorce #Brangelina 
https://t.co/7q16ueg2a4 https://t.co/8OqtMyfNjS"	0	2016		1		778753049204371461	1	0	['photo']	Thu Sep 22 00:29:30 +0000 2016	fr	1	2	1	, ALerte, Brangelina
778762716605394944	0	, 0, 15, 16, 25, 40, 54, 60, 76, 78, 89		#BreakingBoutin #BradPitt aurait trompé #AngelinaJolie avec #christineboutin  #Brangelina @Qofficiel	0	2016	, 90, 100	0	, Qofficiel	778762716605394944	0	1	[]	Thu Sep 22 01:07:55 +0000 2016	fr	0	5	0	, BreakingBoutin, BradPitt, AngelinaJolie, christineboutin, Brangelina
778765592350384128	0	, 16, 27		@rlce_ @gresako #brangelina le coup du scorpion est désigné aux futurs agents sous le nom de coup du Chanoine !	0	2016	, 0, 6, 7, 15	0	, RLCE_, gresako	778765592350384128	0	2	[]	Thu Sep 22 01:19:20 +0000 2016	fr	0	1	0	, brangelina
778766172011565056	0	, 57, 68		Aux gens qui donnaient une chance en l'amour basé sur du #Brangelina ... Croire aux  licornes était plus plausible !	0	2016		0		778766172011565056	0	0	[]	Thu Sep 22 01:21:38 +0000 2016	fr	0	1	0	, Brangelina
778785402421477376	1	, 29, 40		BLOGUE L'amour existe encore #Brangelina - Anne-Marie Dupras https://t.co/jlxnY31kI7 https://t.co/7nQQnLiiFq	0	2016		1		778785402421477376	1	0	['photo']	Thu Sep 22 02:38:03 +0000 2016	fr	0	1	3	, Brangelina
778790966954196992	0	, 128, 139		Qd ton divorce trend et engendre la création de milliers de memes, tu sais que 1- tu es big 2- le monde a des intérêts de marde #Brangelina	0	2016		0		778790966954196992	0	0	[]	Thu Sep 22 03:00:10 +0000 2016	fr	0	1	1	, Brangelina
778791919598075904	1	, 0, 14, 74, 85		"#AngelinaJolie 
Ses plus belles histoires d’amour https://t.co/NBvaDPnqBQ #Brangelina https://t.co/oRX7dng8BO"	0	2016		1		778791919598075904	1	0	['photo']	Thu Sep 22 03:03:57 +0000 2016	fr	0	2	0	, AngelinaJolie, Brangelina
778796838958673920	0	, 68, 79		Toujours aucune réaction de @christineboutin à propos du divorce de #Brangelina ? Les français veulent savoir !	0	2016	, 28, 44	0	, christineboutin	778796838958673920	0	1	[]	Thu Sep 22 03:23:30 +0000 2016	fr	0	1	0	, Brangelina
778806328621879298	1	, 72, 83		Jennifer Aniston, George Clooney... que pensent les stars du divorce de #Brangelina ? https://t.co/bKtGuJmLbw https://t.co/nha4TSnFjR	0	2016		1		778806328621879298	1	0	['photo']	Thu Sep 22 04:01:12 +0000 2016	fr	3	1	0	, Brangelina
778817638340304897	1	, 72, 83		Jennifer Aniston, George Clooney... que pensent les stars du divorce de #Brangelina ?… https://t.co/85hd1IyxV7 https://t.co/DxvB4fc1KR	0	2016		1		778817638340304897	1	0	['photo']	Thu Sep 22 04:46:09 +0000 2016	fr	0	1	0	, Brangelina
778821354342625281	0	, 30, 41		Pour éviter que Carla la joue #Brangelina Sarko doit à tout pris retrouver la Gaule en 2017... Cinq ans c'est long faut la comprendre...	0	2016		0		778821354342625281	0	0	[]	Thu Sep 22 05:00:55 +0000 2016	fr	0	1	0	, Brangelina
778823513280880641	0	, 24, 35		La séparation du couple #Brangelina vue par notre dessinateur Alex ;) https://t.co/Fdu4UgMMEM	0	2016		1		778823513280880641	1	0	['photo']	Thu Sep 22 05:09:30 +0000 2016	fr	12	1	11	, Brangelina
778829230561857536	0	, 46, 57		J arrive pas à croire l'impacte du divorce de #brangelina .moi je m'en moque mais apparement ça concerne le monde entier	0	2016		0		778829230561857536	0	0	[]	Thu Sep 22 05:32:13 +0000 2016	fr	1	1	7	, brangelina
778831843298840576	0	, 23, 38, 56, 70, 117, 128		J'ai rêvé que mon mari #guillaumecanet  m'a trompé avec #AngelinaJolie ! Je demande la garde des vignes de Miraval 😂 #Brangelina	0	2016		0		778831843298840576	0	0	[]	Thu Sep 22 05:42:36 +0000 2016	fr	0	3	9	, guillaumecanet, AngelinaJolie, Brangelina
