index	nb_user_mentions	nb_extended_entities	nb_hashtags	geo	text_hashtags	annee	delimit_mention	lang	id_str	text_mention	retweet_count	favorite_count	type_extended_entities	text	nb_user_photos	nb_urls	nb_symbols	created_at	delimit_hash
776420549304221696	0	0	2		, Gabon, Macron	2016		fr	776420549304221696		0	0	[]	L’essentiel de l’actualité en France et dans le monde du 27 août au 2 septembre 2016 #Gabon #Macron https://t.co/hC1VKdZVV7	0	1	0	Thu Sep 15 14:00:58 +0000 2016	, 85, 91, 92, 99
776421510885933057	1	0	2		, Macron, Isilines	2016	, 76, 86	fr	776421510885933057	, lemondefr	5	3	[]	Cars #Macron : les opérateurs qui font le plein https://t.co/igUe9RpZco via @lemondefr #Isilines	0	1	0	Thu Sep 15 14:04:48 +0000 2016	, 5, 12, 87, 96
776422230536445952	0	0	2		, Presidentielles2017, Macron	2016		fr	776422230536445952		0	0	[]	#Presidentielles2017 #Macron campagne nouvelle formule a budget réduit avec pour support viral les réseaux sociaux  https://t.co/RDuPwTPOuE	0	1	0	Thu Sep 15 14:07:39 +0000 2016	, 0, 20, 21, 28
776425891119370241	1	1	1		, Macron	2016	, 0, 4	fr	776425891119370241	, LCP	0	1	['photo']	"@LCP Putain c'est pas possible...
#Macron https://t.co/tcA69gmVqj"	1	0	0	Thu Sep 15 14:22:12 +0000 2016	, 34, 41
776427155425267714	1	0	7		, emballage, industrie, Macron, cosmétiques, parfums, luxe, Cantal	2016	, 33, 48	fr	776427155425267714	, EmmanuelMacron	0	0	[]	"Auriplast (Groupe Pochet) reçoit @EmmanuelMacron 
https://t.co/FTmw9BcGRz #emballage #industrie #Macron #cosmétiques #parfums #luxe #Cantal"	0	1	0	Thu Sep 15 14:27:13 +0000 2016	, 74, 84, 85, 95, 96, 103, 104, 116, 117, 125, 126, 131, 132, 139
776427155718823940	1	0	7		, emballage, industrie, Macron, cosmétiques, parfums, luxe, Cantal	2016	, 33, 48	fr	776427155718823940	, EmmanuelMacron	0	0	[]	"Auriplast (Groupe Pochet) reçoit @EmmanuelMacron 
https://t.co/8EpmXIDZo7 #emballage #industrie #Macron #cosmétiques #parfums #luxe #Cantal"	0	1	0	Thu Sep 15 14:27:13 +0000 2016	, 74, 84, 85, 95, 96, 103, 104, 116, 117, 125, 126, 131, 132, 139
776431013375467520	1	0	3		, Macron, Aisne, GrandEst	2016	, 22, 31	fr	776431013375467520	, LesEchos	1	0	[]	#Macron comme soutien @LesEchos citent Renaud Dutreil pas Jacques Krabal et Jean-Pierre Masseret ! #Aisne #GrandEst https://t.co/oKut9PYnjk	0	1	0	Thu Sep 15 14:42:33 +0000 2016	, 0, 7, 99, 105, 106, 115
776432929425633284	0	0	4		, Macron, Fillon, Lagarde, DalaiLama	2016		fr	776432929425633284		0	0	[]	Après #Macron à gauche et #Fillon à droite, #Lagarde négocie dans la voie du juste milieu avec le #DalaiLama ... https://t.co/Y6GxZiPjW6	0	1	0	Thu Sep 15 14:50:10 +0000 2016	, 6, 13, 26, 33, 44, 52, 98, 108
776433347740459008	0	0	1		, Macron	2016		fr	776433347740459008		0	0	[]	...#Macron, connaissant bien l'odeur, s'est barré avant ce DéferleMENT de Merde !... 💩💩💩 &gt;  🏃🏃🏃 https://t.co/czyrFLnSdc	0	1	0	Thu Sep 15 14:51:50 +0000 2016	, 3, 10
776434085631660032	1	0	1		, Macron	2016	, 0, 9	fr	776434085631660032	, leLab_E1	0	0	[]	@leLab_E1 je ne comprends pas. #Macron dit qu'il a des valeurs de gauche tout en prônant du libéralisme : flou oui, mais "populiste" ?	0	0	0	Thu Sep 15 14:54:46 +0000 2016	, 31, 38
776436952790814721	0	0	4		, macron, infogreffe, opendata, RNCS	2016		fr	776436952790814721		2	0	[]	13 mois après la publication de la loi #macron, #infogreffe ne semble pas disposé à rendre disponible en #opendata l'intégralité du #RNCS	0	0	0	Thu Sep 15 15:06:09 +0000 2016	, 39, 46, 48, 59, 105, 114, 132, 137
776437436708626437	1	0	3		, macron, opendata, RNCS	2016	, 1, 6	fr	776437436708626437	, Inpi	0	0	[]	.@INPI déclare travailler "activement" avec les greffiers pour rendre les dispositions de la loi #macron opérationnelles #opendata #RNCS	0	0	0	Thu Sep 15 15:08:05 +0000 2016	, 97, 104, 121, 130, 131, 136
776438384222875652	2	0	3		, macron, opendata, RNCS	2016	, 13, 21, 22, 29	fr	776438384222875652	, _Bercy_, Etalab	1	1	[]	Étonnant que @_Bercy_ @Etalab ne fassent pas plus d'efforts pour faire respecter les dispositions de la loi #macron sur #opendata #RNCS	0	0	0	Thu Sep 15 15:11:50 +0000 2016	, 108, 115, 120, 129, 130, 135
776439612893868034	0	0	2		, Macron, NuitDebout	2016		fr	776439612893868034		6	1	[]	#Macron : un homme jamais élu qui fait passer des lois jamais votées… La France mérite mieux. Ça ne se fera pas sans vous. #NuitDebout	0	0	0	Thu Sep 15 15:16:43 +0000 2016	, 0, 7, 123, 134
776440178336333824	0	2	2		, Macron, LHMAKERS	2016		fr	776440178336333824		1	0	['photo', 'photo']	Le mer. 21 septembre, les "Jeunes avec #Macron" du Havre propose une rencontre. #LHMAKERS &gt;&gt;https://t.co/qU3vWAfunz https://t.co/JHBxCGVpkI	1	1	0	Thu Sep 15 15:18:58 +0000 2016	, 39, 46, 80, 89
776441540356902913	0	0	4		, MatamoreValls, Macron, MafiaPS, RCF	2016		fr	776441540356902913		0	1	[]	T'ar ta gueule à la récré ! #MatamoreValls, pas content (du tout) que #Macron lui pique son jouet. #MafiaPS #RCF https://t.co/8BEatwzBDa	0	1	0	Thu Sep 15 15:24:23 +0000 2016	, 28, 42, 70, 77, 99, 107, 108, 112
776442394623475712	0	0	2		, Macron, Valls	2016		fr	776442394623475712		0	0	[]	#Macron est un leurre pour contrer #Valls https://t.co/EfxDoDgyzZ	0	1	0	Thu Sep 15 15:27:47 +0000 2016	, 0, 7, 35, 41
776442585279848448	0	0	1		, Macron	2016		fr	776442585279848448		1	0	[]	#Macron est un opportuniste. Aucune autre "personnalité" ne peut se targuer d'avoir bouffé à autant de râteliers https://t.co/l7KZPQX82U	0	1	0	Thu Sep 15 15:28:32 +0000 2016	, 0, 7
776442596184907777	1	0	2		, Filoche, Macron	2016	, 0, 16	fr	776442596184907777	, RaquelGarridoPG	0	1	[]	@RaquelGarridoPG Dans le tas, y a quand même une connasse qui a traité #Filoche de député ! Une des illettrées de #Macron ?	0	0	0	Thu Sep 15 15:28:35 +0000 2016	, 71, 79, 114, 121
776445392938373120	4	0	4		, actu, Alstom, Macron, Quotidien	2016	, 22, 37, 72, 88, 95, 109, 110, 114	fr	776445392938373120	, Jacky_Isabello, moreauchevrolet, nicolasboudot, LCI	1	0	[]	Ce soir notre associé @Jacky_Isabello traitera l'#actu de la semaine ac @moreauchevrolet &amp; @NicolasBoudot @LCI #Alstom #Macron #Quotidien	0	0	0	Thu Sep 15 15:39:41 +0000 2016	, 49, 54, 115, 122, 123, 130, 131, 141
776448017436073984	0	1	2		, Macron, Rocard	2016		fr	776448017436073984		2	0	['photo']	#Macron appelle à "poursuivre" l'oeuvre de #Rocard  &gt;&gt; https://t.co/l15G27Ounz https://t.co/d6meUFn9QI	1	1	0	Thu Sep 15 15:50:07 +0000 2016	, 0, 7, 43, 50
776448044346773504	0	1	2		, Macron, Rocard	2016		fr	776448044346773504		3	6	['photo']	#Macron appelle à poursuivre l'œuvre de #Rocard, "un précurseur" https://t.co/Sucz2grA9w https://t.co/oE4HabR4iW	1	1	0	Thu Sep 15 15:50:14 +0000 2016	, 0, 7, 40, 47
776448939935412227	2	0	1		, Macron	2016	, 5, 17, 18, 26	fr	776448939935412227	, publicsenat, mszames	1	0	[]	Info @publicsenat @mszames :Ces parlementaires PS qui jouent #Macron  https://t.co/kb1zmGhDOt	0	1	0	Thu Sep 15 15:53:47 +0000 2016	, 61, 68
776452563050885120	0	0	1		, Macron	2016		fr	776452563050885120		0	0	[]	Décryptage décapant de #Macron https://t.co/HtDIeR0omh	0	1	0	Thu Sep 15 16:08:11 +0000 2016	, 23, 30
776455979114360832	0	4	1		, Macron	2016		fr	776455979114360832		0	0	['photo', 'photo', 'photo', 'photo']	#Macron, political marketing product, dans la presse trash https://t.co/qzQfyNkK6b	1	0	0	Thu Sep 15 16:21:45 +0000 2016	, 0, 7
776460371934777344	1	0	3		, Macronite, Macron, Cavous	2016	, 130, 140	fr	776460371934777344	, France5tv	0	0	[]	"Check
Super index anti #Macronite aigüe prêt à virevolter sur le clavier
N'y venez pas avec votre #Macron mania déplacée #Cavous. @France5tv"	0	0	0	Thu Sep 15 16:39:13 +0000 2016	, 23, 33, 98, 105, 121, 128
776461619744411648	0	0	3		, Nouvellestechnologies, Macron, cdanslair	2016		fr	776461619744411648		0	2	[]	#Nouvellestechnologies "#Macron chevauche quelque chose qui fonctionne déjà très bien". Jean-Marie Pernot #cdanslair	0	0	0	Thu Sep 15 16:44:10 +0000 2016	, 0, 22, 24, 31, 106, 116
776462722502369281	0	0	5		, macron, Sarkozy, Fillon, Juppe, Hollande	2016		fr	776462722502369281		0	0	[]	Avec quel candidat à la présidence verriez vous #macron devenir 1e ministre?#Sarkozy #Fillon #Juppe #Hollande	0	0	0	Thu Sep 15 16:48:33 +0000 2016	, 48, 55, 76, 84, 85, 92, 93, 99, 100, 109
776463804938985476	1	1	1		, Macron	2016	, 26, 38	fr	776463804938985476	, manuelvalls	8	3	['video']	La leçon de rocardisme de @manuelvalls à Emmanuel #Macron &gt;&gt; https://t.co/OobusKU3m3 https://t.co/tSrDo3wXPi	1	1	0	Thu Sep 15 16:52:51 +0000 2016	, 50, 57
776465700445687808	0	0	3		, épargne, Macron, placement	2016		fr	776465700445687808		0	0	[]	#épargne salariale : les nouveaux #Macron https://t.co/UxKGnsnxLJ Notre analyse du #placement PERCO : https://t.co/fIDGx0wWix	0	2	0	Thu Sep 15 17:00:23 +0000 2016	, 0, 8, 34, 41, 83, 93
776467006929469440	1	0	4		, Valls, Macron, Rocard, Cahuzac	2016	, 121, 131	fr	776467006929469440	, RTLFrance	0	1	[]	#Valls et #Macron  se disputent l'héritage de Michel #Rocard... Le même qui se serait fait financer par #Cahuzac??? Poké @RTLFrance	0	0	0	Thu Sep 15 17:05:35 +0000 2016	, 0, 6, 10, 17, 53, 60, 104, 112
776472365534412800	0	0	1		, Macron	2016		fr	776472365534412800		0	0	[]	Mais tu crois que je porte le masque de n'importe qui toi, le bobo? Mais tu délires ça équivaut à un vote #Macron! https://t.co/vo1vd4hq23	0	1	0	Thu Sep 15 17:26:52 +0000 2016	, 106, 113
776472993824382976	2	1	3		, Lille, Macron, EnMarche	2016	, 26, 37, 92, 107	fr	776472993824382976	, enmarchefr, EmmanuelMacron	23	23	['photo']	#Lille #Macron Conférence @enmarchefr sur le rénovation politique. La France #EnMarche avec @EmmanuelMacron https://t.co/qpYZqGCpvB	1	0	0	Thu Sep 15 17:29:22 +0000 2016	, 0, 6, 7, 14, 77, 86
776474724247494656	0	0	5		, LePen, Macron, Valls, Hollande, Sarko	2016		fr	776474724247494656		0	0	[]	Ca dépend de ce qu'on entend par toute la gauche: #LePen #Macron #Valls #Hollande #Sarko ne sont en rien la gauche! https://t.co/BIVYtLkEz9	0	1	0	Thu Sep 15 17:36:15 +0000 2016	, 50, 56, 57, 64, 65, 71, 72, 81, 82, 88
776474920456974336	0	0	2		, Cavous, Macron	2016		fr	776474920456974336		0	0	[]	Et voilà après 31munutes l'équipe de #Cavous fait étalage de sa #Macron mania en glosant sur ses "plus grandes chances" d'être Président !	0	0	0	Thu Sep 15 17:37:01 +0000 2016	, 37, 44, 64, 71
776475256118734849	2	0	2		, Macron, CaVous	2016	, 1, 12, 13, 23	fr	776475256118734849	, Francetele, France5tv	0	0	[]	.@Francetele @France5tv vous en pensez quoi des prises de positions pro #Macron constantes de l'équipe de #CaVous ? https://t.co/ebVjAn9Clu	0	1	0	Thu Sep 15 17:38:21 +0000 2016	, 72, 79, 106, 113
776475923973627904	2	0	3		, Macron, UDI, EnMarche	2016	, 5, 15, 69, 81	fr	776475923973627904	, jclagarde, MichelUrvoy	2	2	[]	"Pour @jclagarde, #Macron change la donne au centre
#UDI #EnMarche by @MichelUrvoy https://t.co/vgJ3e4GKMe"	0	1	0	Thu Sep 15 17:41:01 +0000 2016	, 17, 24, 51, 55, 56, 65
776476739988025344	0	0	5		, Sarko, Hollande, Macron, LePen, Sarkozy	2016		fr	776476739988025344		0	0	[]	Non messieurs #Sarko #Hollande #Macron #LePen #Sarkozy les gueux impropres barbares et primitifs ne sont pas le peuple mais vous oligarques.	0	0	0	Thu Sep 15 17:44:15 +0000 2016	, 14, 20, 21, 30, 31, 38, 39, 45, 46, 54
776477028832907264	0	0	5		, Hollande, Macron, CGT, Sarkozy, LePen	2016		fr	776477028832907264		0	0	[]	Les gueux ne sont pas le peuple les geux ce sont ces oligarques #Hollande #Macron #CGT #Sarkozy #LePen qui se comportent comme des barbares.	0	0	0	Thu Sep 15 17:45:24 +0000 2016	, 64, 73, 74, 81, 82, 86, 87, 95, 96, 102
776477340025118720	0	0	4		, Hollande, Sarko, LePen, Macron	2016		fr	776477340025118720		0	0	[]	Les oligarques #Hollande #Sarko #LePen #Macron ne sont pas le peuple qu'ils méprisent leurs valeurs sont les biens matériels et la branle.	0	0	0	Thu Sep 15 17:46:38 +0000 2016	, 15, 24, 25, 31, 32, 38, 39, 46
776477844302024704	0	0	3		, Macron, Rocardien, Valls	2016		fr	776477844302024704		0	0	[]	#Macron et le tropisme #Rocardien c'est Le coucou dans le nid de #Valls	0	0	0	Thu Sep 15 17:48:38 +0000 2016	, 0, 7, 23, 33, 65, 71
776478341725585408	2	0	5		, 19hRuthElkrief, Macron, Valls, michelrocard, Cahuzac	2016	, 16, 22, 23, 36	fr	776478341725585408	, BFMTV, 20HPolitique	0	0	[]	#19hRuthElkrief @BFMTV @20HPolitique #Macron #Valls l'heritage de #michelrocard comprend il les comptes cachés de #Cahuzac ? 😂😂	0	0	0	Thu Sep 15 17:50:37 +0000 2016	, 0, 15, 37, 44, 45, 51, 66, 79, 114, 122
776478777706700800	3	0	2		, Macron, CaVous	2016	, 29, 37, 109, 120, 121, 131	fr	776478777706700800	, manuh2l, Francetele, France5tv	0	0	[]	Si vous trouvez cela normal, @manuh2l, moi pas ! Le service public n'a pas à se mettre au service de #Macron @Francetele @France5tv #CaVous	0	0	0	Thu Sep 15 17:52:21 +0000 2016	, 101, 108, 132, 139
776480694788878336	0	0	4		, Fillon2017, Rennes, Primaire2016, Macron	2016		fr	776480694788878336		0	0	[]	"Hollande n'a pas d'autorité" (Fillon à Rennes le 15/09/2016) #Fillon2017 #Rennes #Primaire2016 #Macron	0	0	0	Thu Sep 15 17:59:58 +0000 2016	, 62, 73, 74, 81, 82, 95, 96, 103
776480796186116096	0	0	2		, Macron, Hollande	2016		fr	776480796186116096		1	0	[]	François Fillon : "#Macron, c'est un ancien Ministre qui ajd se déplace partout en France pour dire que la politique de #Hollande est nulle"	0	0	0	Thu Sep 15 18:00:22 +0000 2016	, 19, 26, 120, 129
776481202018582528	0	0	6		, 20H2017, Hollande, Macron, valls, Rocard, Cahuzac	2016		fr	776481202018582528		1	1	[]	#20H2017 #Hollande, #Macron et #valls se disputent l'héritage de #Rocard.. Mais y a combien dans cette cagnotte de #Cahuzac?	0	0	0	Thu Sep 15 18:01:59 +0000 2016	, 0, 8, 9, 18, 20, 27, 31, 37, 65, 72, 115, 123
776481525915275264	0	0	4		, Macron, Rocardien, Valls, 20H2017	2016		fr	776481525915275264		0	0	[]	#Macron et son tropisme #Rocardien c'est le coucou qui squatte le nid de #Valls...#20H2017	0	0	0	Thu Sep 15 18:03:16 +0000 2016	, 0, 7, 24, 34, 73, 79, 82, 90
776481601203081216	0	0	4		, Hollande, Sarko, Lepen, Macron	2016		fr	776481601203081216		0	0	[]	Ils veulent quoi ces connards avec la loi travail mise à part leurs petits privilèges de classes #Hollande #Sarko #Lepen #Macron? La guerre?	0	0	0	Thu Sep 15 18:03:34 +0000 2016	, 97, 106, 107, 113, 114, 120, 121, 128
776482344668655616	0	0	11		, PipoEtPropagande, Hollande, Sarko, LePen, Macron, LePen, LoiTravail, France, PeaceAndLove, Terre, Humanité	2016		fr	776482344668655616		0	0	[]	#PipoEtPropagande: #Hollande #Sarko #LePen #Macron #LePen #LoiTravail: Veulent-ils la guerre? #France #PeaceAndLove #Terre #Humanité	0	0	0	Thu Sep 15 18:06:31 +0000 2016	, 0, 17, 19, 28, 29, 35, 36, 42, 43, 50, 51, 57, 58, 69, 94, 101, 102, 115, 116, 122, 123, 132
776483543958642693	2	0	1		, macron	2016	, 0, 6, 36, 46	fr	776483543958642693	, BFMTV, fhollande	0	0	[]	@BFMTV cela ne l concerne plus car  @fhollande n passera pas la primaire!le créateur qui a perdu le contrôle de sa bête #macron 😂au revoir!	0	0	0	Thu Sep 15 18:11:17 +0000 2016	, 120, 127
776483756760829952	0	0	6		, France, Sarko, Macron, Hollande, LePen, peuple	2016		fr	776483756760829952		0	0	[]	#France: ça commence à bien faire cette manipulation désinformation  lavage de cerveau de #Sarko #Macron #Hollande #LePen contre le #peuple!	0	0	0	Thu Sep 15 18:12:08 +0000 2016	, 0, 7, 90, 96, 97, 104, 105, 114, 115, 121, 132, 139
776484031886131201	0	2	2		, Hollande, Macron	2016		fr	776484031886131201		9	5	['photo', 'photo']	😂😂 A lire 🙌 #Hollande #Macron .Et j'en connais qui finiront en PLS si tout ça n'était que Stratégie et non trahison😂 https://t.co/OaZqhgQTG3	1	0	0	Thu Sep 15 18:13:14 +0000 2016	, 12, 21, 22, 29
776484816057405440	0	0	1		, macron	2016		fr	776484816057405440		0	0	[]	Le co fondateur des jeunes avec #macron à le même âge son mentor! https://t.co/k6c5HSkxCc	0	1	0	Thu Sep 15 18:16:21 +0000 2016	, 32, 39
776485553411940352	4	0	1		, Macron	2016	, 0, 11, 12, 28, 29, 45, 46, 55	fr	776485553411940352	, netbii_224, alphonce_diallo, Postbadguinean_, MlleSmah	0	0	[]	@netbii_224 @alphonce_diallo @Postbadguinean_ @MlleSmah l un n empeche pas l autre, beaucoup de voile a vapeur ! #Macron	0	0	0	Thu Sep 15 18:19:16 +0000 2016	, 113, 120
776485745477423105	0	1	1		, Macron	2016		fr	776485745477423105		4	2	['photo']	Emmanuel #Macron : une vraie empathie sur les réseaux sociaux (accès libre) https://t.co/B2cGK8yUzW https://t.co/0cxdEdBLPX	1	1	0	Thu Sep 15 18:20:02 +0000 2016	, 9, 16
776486603309080576	0	0	4		, EmmanuelMACRON, Macron, Electionprésidentielle, politique	2016		fr	776486603309080576		0	0	[]	#EmmanuelMACRON qui crache sur le système, tu y étais mec ! Fais profil bas car là c'est trop ! #Macron #Electionprésidentielle #politique	0	0	0	Thu Sep 15 18:23:27 +0000 2016	, 0, 15, 96, 103, 104, 127, 128, 138
776488133151961089	1	0	2		, valls, macron	2016	, 0, 6	fr	776488133151961089	, afpfr	1	1	[]	@afpfr #valls et #macron sont pitoyables ! Avoir besoin d'un mort pour exister...	0	0	0	Thu Sep 15 18:29:32 +0000 2016	, 7, 13, 17, 24
776488140517285890	0	0	1		, Macron	2016		fr	776488140517285890		0	0	[]	On a rien contre l'union et l'union européenne ce qui nous dérange c'est une union européenne fasciste à la #Macron. https://t.co/oCYIAeEzFk	0	1	0	Thu Sep 15 18:29:33 +0000 2016	, 108, 115
776488591962832896	2	0	1		, Macron	2016	, 5, 14, 102, 113	fr	776488591962832896	, Le1hebdo, fxbourmaud	0	3	[]	Dans @Le1hebdo consacré à #Macron ( lire le papier de Vincent Martigny) il manque juste le bouquin de @fxbourmaud . Une référence.	0	0	0	Thu Sep 15 18:31:21 +0000 2016	, 26, 33
776489223473991680	0	0	2		, LePen, Macron	2016		fr	776489223473991680		0	0	[]	Entre #LePen et #Macron j'hésite. Je sais pas quoi choisir mourir un jour ou mourir un jour dur choix. https://t.co/pZLZVRHtAW	0	1	0	Thu Sep 15 18:33:52 +0000 2016	, 6, 12, 16, 23
776490449053908992	0	0	6		, Quotidien, TPMP, YouTube, Macron, Alstom, LoiTravail	2016		fr	776490449053908992		2	0	[]	Entre #Quotidien et #TPMP nouvelle vidéo #YouTube sur #Macron entre #Alstom et le retour des manifs #LoiTravail : https://t.co/FqcLwi06Ga	0	1	0	Thu Sep 15 18:38:44 +0000 2016	, 6, 16, 20, 25, 41, 49, 54, 61, 68, 75, 100, 111
776501915043631108	0	0	6		, Macron, Obama, Brexit, Apple, Euro, Asselineau2017	2016		fr	776501915043631108		1	0	[]	"#Macron #Obama #Brexit #Apple #Euro
François #Asselineau2017 analyse l'info :
https://t.co/32bfXkxZoZ"	0	1	0	Thu Sep 15 19:24:17 +0000 2016	, 0, 7, 8, 14, 15, 22, 23, 29, 30, 35, 45, 60
776504840600027137	1	0	2		, Macron, Space2016	2016	, 88, 101	fr	776504840600027137	, dupontaignan	4	3	[]	"#Macron, amnésique sur sa responsabilité dans la politique du gvt, sévèrement taclé par @dupontaignan au #Space2016 
https://t.co/YMouN1Rs9i"	0	1	0	Thu Sep 15 19:35:55 +0000 2016	, 0, 7, 105, 115
776509212172115970	0	0	1		, Macron	2016		fr	776509212172115970		0	3	[]	Quelle est-t-elle cette "œuvre de Michel Rocard"? #Macron veut encore augmenter la CSG?  https://t.co/SuYR2u5sqd	0	1	0	Thu Sep 15 19:53:17 +0000 2016	, 50, 57
776511287283093505	1	0	1		, Macron	2016	, 0, 11	fr	776511287283093505	, Gjpvernant	1	1	[]	@Gjpvernant Parmi tous les caricaturistes de talent sur Twitter, peut-être l'un pourrait-il nous dessiner ça, #Macron, la R16, Vasarely ?	0	0	0	Thu Sep 15 20:01:32 +0000 2016	, 110, 117
776515587912638464	0	0	2		, Macron, Valls	2016		fr	776515587912638464		0	0	[]	#Macron / #Valls Deux costards presque identiques. https://t.co/F3iT3T9xXP	0	1	0	Thu Sep 15 20:18:37 +0000 2016	, 0, 7, 10, 16
776515911398354944	0	0	4		, Macron, LEP, TousEnMarche, Europe	2016		fr	776515911398354944		0	0	[]	Le projet européen d’Emmanuel #Macron https://t.co/MimORHcP00 #LEP #TousEnMarche #Europe	0	1	0	Thu Sep 15 20:19:54 +0000 2016	, 30, 37, 62, 66, 67, 80, 81, 88
776516417046867968	1	0	1		, Macron	2016	, 0, 14	fr	776516417046867968	, toutiOuistiti	0	0	[]	@toutiOuistiti Je suis bcp moins libéral que çà. #Macron l'est trop pour moi également.	0	0	0	Thu Sep 15 20:21:55 +0000 2016	, 49, 56
776516471316946944	0	0	4		, Sarkozy, Macron, Baroin, LRPS	2016		fr	776516471316946944		0	0	[]	Si #Sarkozy redevenait président en 2017, je me demande si en premier ministre, il prendrait #Macron ou #Baroin #LRPS	0	0	0	Thu Sep 15 20:22:08 +0000 2016	, 3, 11, 93, 100, 104, 111, 112, 117
776516629962321920	1	0	3		, Macron, RenouvellementPol, OVPL	2016	, 0, 8	fr	776516629962321920	, Sach_He	9	7	[]	@Sach_He  On a fait une opération de porte à porte. Le but était de redonner la parole aux Français #Macron #RenouvellementPol #OVPL	0	0	0	Thu Sep 15 20:22:46 +0000 2016	, 100, 107, 108, 126, 127, 132
776516744592646144	1	0	3		, OVPL, JAM, TeamMacron	2016	, 58, 66	fr	776516744592646144	, Sach_He	6	10	[]	"Macron c'est le produit de la méritocratie républicaine" @Sach_He #OVPL #JAM #TeamMacron	0	0	0	Thu Sep 15 20:23:13 +0000 2016	, 67, 72, 73, 77, 78, 89
