POIDLOG	POIDSF	cLT1FREQ	cLT2FREQ																												
1.1277820771	6044.3593201	3	1																												
0.3119064681	1671.6658351	0																													
1.553239902	8324.6047869	10	1																												
0.2270486548	1216.869536	4	1																												
0.2727492789	1461.802488	2	1																												
0.3560949984	1908.4947047	2	2																												
0.2761343159	1479.9446275	0																													
0.7136342463	3824.7298792	3	1																												
1.5254728443	8175.7869637	1	1																												
0.9355162808	5013.9088623	2	2																												
2.4502735163	13132.265413	2	1																												
0.253785741	1360.1672169	3	1																												
0.207683489	1113.0817361	2	1																												
0.3799586973	2036.3924376	2	1																												
0.3995620746	2141.4569343	3	1																												
0.2817219799	1509.8917684	2	1																												
0.2814011115	1508.1720709	1	1																												
0.2923256613	1566.7223048	2	1																												
0.0918896653	492.48358023	1	1																												
1.4031922122	7520.4226934	2	1																												
0.7006839365	3755.3225646	4	1																												
0.700934799	3756.6670648	10	2																												
0.2559590152	1371.8149013	3	1																												
0.4502011808	2412.8577303	3	1																												
0.2470790565	1324.2226738	4	1																												
0.388958876	2084.6289857	4	1																												
0.2023805192	1084.6604167	0																													
0.4567884004	2448.1620001	5	1																												
0.1877089961	1006.0282418	4	1																												
0.4161074995	2230.1323049	3	1																												
0.1529803464	819.89969637	4	1																												
0.235542901	1262.3945336	4	1																												
0.3827289619	2051.2396986	2	1																												
0.735238059	3940.5157295	4	1																												
1.4266963437	7646.3933213	3	1																												
0.2723684487	1459.7614242	8	1																												
0.2177142777	1166.8418483	3	1																												
0.2464815897	1321.0205449	2	1																												
1.0389366399	5568.1913108	3	1																												
1.7822610047	9552.0456772	3	1																												
1.5680499274	8403.9792662	2	1																												
1.4655034459	7854.3803735	8	1																												
3.087720919	16548.671143	8	2																												
0.4915535435	2634.486132	2	1																												
0.4326021846	2318.5357341	7	1																												
0.2874747578	1540.7238391	6	1																												
0.3501140408	1876.4397027	2	1																												
1.2063908743	6465.6639547	3	1																												
0.2834161371	1518.971621	3	1																												
2.0244560634	10850.092516	2	1																												
0.5860970396	3141.1929447	0																													
0.4558285586	2443.017718	2	1																												
0.2212990781	1186.0546218	4	1																												
0.2851186543	1528.0962788	3	1																												
0.642665824	3444.3739105	2	1																												
0.5402148559	2895.2869224	2	1																												
0.5190785079	2782.0064541	4	1																												
0.9937113276	5325.8057974	0																													
1.3490148536	7230.0585978	3	2																												
